ZCTA5CE20,ESTAB
71921,57.0
71922,3.0
71923,423.0
71929,50.0
71933,19.0
71935,6.0
71937,14.0
71940,21.0
71941,16.0
71942,
71943,123.0
71944,6.0
71945,27.0
71949,30.0
71950,11.0
71952,
71953,367.0
71956,11.0
71957,86.0
71958,49.0
71959,6.0
71960,11.0
71961,7.0
71962,9.0
71964,59.0
71965,4.0
71968,76.0
71969,
71970,6.0
71971,6.0
71972,
71973,11.0
71998,3.0
71999,11.0
72001,5.0
72002,208.0
72003,13.0
72004,18.0
72005,
72006,44.0
72007,67.0
72010,89.0
72011,51.0
72012,252.0
72013,23.0
72014,4.0
72015,725.0
72016,34.0
72017,3.0
72019,503.0
72020,31.0
72021,116.0
72022,519.0
72023,723.0
72024,63.0
72025,5.0
72026,
72027,12.0
72028,
72029,36.0
72030,5.0
72031,190.0
72032,1303.0
72034,895.0
72035,3.0
72036,4.0
72038,
72039,47.0
72040,59.0
72041,13.0
72042,118.0
72044,15.0
72045,18.0
72046,73.0
72047,10.0
72048,
72051,7.0
72052,
72053,5.0
72055,14.0
72057,5.0
72058,419.0
72059,3.0
72060,
72061,9.0
72063,17.0
72064,53.0
72065,76.0
72066,3.0
72067,70.0
72068,4.0
72069,11.0
72070,9.0
72072,6.0
72073,8.0
72074,3.0
72075,
72076,509.0
72079,10.0
72080,5.0
72081,57.0
72082,19.0
72083,4.0
72084,16.0
72085,
72086,183.0
72087,26.0
72088,34.0
72099,34.0
72101,74.0
72102,19.0
72103,151.0
72104,413.0
72106,82.0
72107,6.0
72108,
72110,309.0
72111,17.0
72112,258.0
72113,658.0
72114,475.0
72116,654.0
72117,580.0
72118,399.0
72119,5.0
72120,558.0
72121,28.0
72122,21.0
72123,3.0
72125,9.0
72126,57.0
72127,31.0
72128,9.0
72129,21.0
72130,5.0
72131,74.0
72132,37.0
72133,
72134,6.0
72135,63.0
72136,22.0
72137,41.0
72139,
72140,6.0
72141,
72142,40.0
72143,1023.0
72150,249.0
72152,8.0
72153,23.0
72156,8.0
72157,21.0
72160,333.0
72165,
72166,
72167,13.0
72168,
72169,
72170,3.0
72173,132.0
72175,
72176,57.0
72178,
72179,
72180,
72181,5.0
72182,
72183,3.0
72199,5.0
72201,989.0
72202,551.0
72204,584.0
72205,1075.0
72206,523.0
72207,433.0
72209,756.0
72210,343.0
72211,999.0
72212,563.0
72223,854.0
72227,302.0
72301,544.0
72311,
72313,
72315,429.0
72320,
72322,3.0
72324,19.0
72325,
72326,25.0
72327,14.0
72328,
72329,
72330,3.0
72331,19.0
72332,
72333,15.0
72335,312.0
72338,
72339,
72340,
72341,
72342,122.0
72346,6.0
72347,9.0
72348,29.0
72350,6.0
72351,4.0
72352,
72353,
72354,30.0
72355,20.0
72358,12.0
72359,
72360,94.0
72364,237.0
72365,40.0
72366,35.0
72367,
72368,10.0
72369,
72370,148.0
72372,28.0
72373,19.0
72374,5.0
72376,9.0
72377,
72379,
72383,
72384,7.0
72386,8.0
72387,
72389,
72390,140.0
72391,
72392,14.0
72394,3.0
72395,16.0
72396,315.0
72401,1756.0
72404,505.0
72405,98.0
72410,3.0
72411,26.0
72412,6.0
72413,7.0
72414,3.0
72415,21.0
72416,71.0
72417,73.0
72419,12.0
72421,7.0
72422,100.0
72424,
72425,
72426,4.0
72427,
72428,
72429,
72430,3.0
72431,3.0
72432,98.0
72433,43.0
72434,35.0
72435,5.0
72436,6.0
72437,46.0
72438,37.0
72440,5.0
72441,
72442,60.0
72443,27.0
72444,17.0
72445,
72447,42.0
72449,
72450,741.0
72453,
72454,115.0
72455,277.0
72456,12.0
72457,5.0
72458,4.0
72459,15.0
72460,7.0
72461,43.0
72462,
72464,
72466,5.0
72467,12.0
72469,12.0
72470,
72471,9.0
72472,114.0
72473,23.0
72476,144.0
72478,
72479,37.0
72482,3.0
72501,660.0
72512,39.0
72513,89.0
72515,
72517,3.0
72519,53.0
72520,
72521,70.0
72522,
72523,7.0
72524,6.0
72526,
72527,
72528,
72529,40.0
72530,25.0
72531,12.0
72532,14.0
72533,3.0
72534,11.0
72536,6.0
72537,6.0
72538,6.0
72539,
72540,3.0
72542,125.0
72543,378.0
72544,4.0
72546,3.0
72550,5.0
72553,
72554,34.0
72555,
72556,92.0
72560,213.0
72561,7.0
72562,28.0
72564,4.0
72565,6.0
72566,
72567,4.0
72568,13.0
72569,
72571,3.0
72572,4.0
72573,3.0
72576,87.0
72577,5.0
72578,
72579,11.0
72581,15.0
72583,11.0
72584,
72585,
72587,
72601,793.0
72611,21.0
72615,7.0
72616,243.0
72617,5.0
72619,38.0
72623,3.0
72624,
72626,18.0
72628,7.0
72629,7.0
72630,
72631,86.0
72632,295.0
72633,11.0
72634,87.0
72635,68.0
72636,3.0
72638,86.0
72639,
72640,3.0
72641,42.0
72642,16.0
72644,22.0
72645,24.0
72648,3.0
72650,87.0
72651,35.0
72653,886.0
72655,9.0
72658,24.0
72660,9.0
72661,7.0
72662,27.0
72663,4.0
72666,4.0
72668,5.0
72669,
72670,3.0
72672,5.0
72675,12.0
72677,7.0
72679,3.0
72680,7.0
72682,5.0
72683,
72685,11.0
72686,
72687,90.0
72701,1219.0
72703,1521.0
72704,542.0
72712,1967.0
72713,161.0
72714,211.0
72715,152.0
72717,3.0
72718,76.0
72719,184.0
72721,8.0
72722,39.0
72727,74.0
72729,
72730,186.0
72732,69.0
72734,150.0
72736,118.0
72738,28.0
72739,25.0
72740,171.0
72742,7.0
72744,74.0
72745,358.0
72747,4.0
72749,3.0
72751,135.0
72752,
72753,133.0
72756,1241.0
72758,1201.0
72760,8.0
72761,555.0
72762,1107.0
72764,1254.0
72768,13.0
72769,4.0
72773,14.0
72774,75.0
72776,
72801,715.0
72802,554.0
72821,22.0
72823,89.0
72824,19.0
72826,
72827,
72828,
72829,4.0
72830,333.0
72832,12.0
72833,95.0
72834,150.0
72835,6.0
72837,94.0
72838,
72839,
72840,8.0
72841,
72842,11.0
72843,27.0
72845,21.0
72846,22.0
72847,14.0
72851,9.0
72852,3.0
72853,12.0
72854,3.0
72855,142.0
72856,6.0
72857,20.0
72858,51.0
72860,4.0
72863,28.0
72865,13.0
72901,931.0
72903,1026.0
72904,207.0
72905,3.0
72908,316.0
72916,306.0
72921,252.0
72923,74.0
72926,
72927,124.0
72928,11.0
72930,7.0
72932,18.0
72933,77.0
72934,7.0
72935,6.0
72936,241.0
72937,35.0
72938,16.0
72940,20.0
72941,62.0
72943,28.0
72944,38.0
72945,3.0
72946,36.0
72947,43.0
72948,4.0
72949,194.0
72950,
72951,22.0
72952,23.0
72955,3.0
72956,683.0
72958,114.0
72959,24.0
73001,
73002,13.0
73003,738.0
73004,10.0
73005,135.0
73006,34.0
73007,72.0
73008,452.0
73009,25.0
73010,306.0
73011,8.0
73012,634.0
73013,2002.0
73014,42.0
73015,45.0
73016,52.0
73017,24.0
73018,593.0
73019,13.0
73020,344.0
73021,6.0
73022,
73024,11.0
73025,277.0
73026,145.0
73027,20.0
73028,56.0
73029,25.0
73030,108.0
73031,5.0
73032,4.0
73033,10.0
73034,1651.0
73036,466.0
73038,20.0
73040,27.0
73041,13.0
73042,10.0
73043,3.0
73044,528.0
73045,165.0
73047,90.0
73048,45.0
73049,122.0
73050,8.0
73051,65.0
73052,184.0
73053,8.0
73054,69.0
73055,184.0
73056,4.0
73057,39.0
73058,
73059,58.0
73061,12.0
73062,14.0
73063,12.0
73064,535.0
73065,284.0
73066,32.0
73067,34.0
73068,167.0
73069,1440.0
73070,50.0
73071,617.0
73072,1139.0
73073,11.0
73074,17.0
73075,321.0
73077,144.0
73078,263.0
73079,12.0
73080,267.0
73082,34.0
73084,54.0
73086,163.0
73089,247.0
73090,14.0
73092,16.0
73093,84.0
73095,24.0
73096,482.0
73097,5.0
73098,76.0
73099,1423.0
73102,965.0
73103,425.0
73104,382.0
73105,403.0
73106,552.0
73107,685.0
73108,572.0
73109,430.0
73110,649.0
73111,191.0
73112,1351.0
73114,626.0
73115,301.0
73116,1128.0
73117,126.0
73118,1078.0
73119,418.0
73120,1201.0
73121,84.0
73122,262.0
73127,784.0
73128,439.0
73129,534.0
73130,337.0
73131,204.0
73132,662.0
73134,639.0
73135,254.0
73139,591.0
73141,87.0
73142,460.0
73145,69.0
73149,274.0
73150,81.0
73151,45.0
73159,583.0
73160,1186.0
73162,470.0
73165,107.0
73169,71.0
73170,631.0
73173,106.0
73179,288.0
73401,1268.0
73425,
73430,8.0
73432,16.0
73433,38.0
73434,10.0
73435,9.0
73436,
73437,
73438,70.0
73439,125.0
73440,3.0
73441,
73442,10.0
73443,63.0
73444,
73446,192.0
73447,7.0
73448,92.0
73449,35.0
73450,5.0
73453,10.0
73455,8.0
73456,41.0
73458,19.0
73459,39.0
73460,111.0
73461,5.0
73463,63.0
73481,56.0
73487,
73488,
73491,38.0
73501,668.0
73503,58.0
73505,812.0
73507,281.0
73520,
73521,439.0
73523,14.0
73526,22.0
73527,51.0
73528,11.0
73529,78.0
73530,6.0
73531,9.0
73532,14.0
73533,742.0
73537,10.0
73538,102.0
73539,
73540,
73541,35.0
73542,80.0
73543,6.0
73544,5.0
73546,18.0
73547,17.0
73548,
73549,
73550,46.0
73551,
73552,9.0
73553,
73554,58.0
73555,
73556,
73557,23.0
73559,
73560,7.0
73562,
73564,8.0
73565,12.0
73566,24.0
73567,11.0
73568,16.0
73569,5.0
73570,18.0
73571,
73572,54.0
73573,43.0
73601,348.0
73620,22.0
73622,7.0
73624,28.0
73625,3.0
73626,18.0
73627,12.0
73628,49.0
73632,89.0
73638,
73639,13.0
73641,11.0
73642,
73644,520.0
73645,23.0
73646,4.0
73647,9.0
73650,16.0
73651,95.0
73654,30.0
73655,10.0
73658,6.0
73659,7.0
73660,11.0
73661,8.0
73662,105.0
73663,59.0
73664,20.0
73666,3.0
73667,17.0
73668,
73669,60.0
73673,
73701,667.0
73703,688.0
73705,14.0
73716,7.0
73717,204.0
73718,16.0
73719,
73720,5.0
73722,10.0
73724,34.0
73726,8.0
73727,7.0
73728,61.0
73729,15.0
73730,14.0
73731,6.0
73733,
73734,18.0
73735,18.0
73736,7.0
73737,143.0
73738,20.0
73739,5.0
73741,25.0
73742,135.0
73743,4.0
73744,3.0
73746,3.0
73747,4.0
73749,8.0
73750,240.0
73753,11.0
73754,15.0
73755,10.0
73756,5.0
73757,5.0
73758,10.0
73759,39.0
73760,14.0
73761,10.0
73762,68.0
73763,47.0
73764,6.0
73766,29.0
73768,35.0
73770,
73771,7.0
73772,110.0
73773,28.0
73801,649.0
73832,32.0
73834,34.0
73835,6.0
73838,8.0
73840,15.0
73841,5.0
73842,12.0
73843,9.0
73844,4.0
73848,58.0
73851,
73852,54.0
73853,9.0
73855,
73857,8.0
73858,56.0
73859,47.0
73860,26.0
73901,
73931,11.0
73932,82.0
73933,56.0
73937,
73938,15.0
73939,17.0
73942,356.0
73944,4.0
73945,52.0
73946,
73947,6.0
73949,27.0
73950,31.0
73951,7.0
73960,3.0
74001,3.0
74002,36.0
74003,362.0
74006,626.0
74008,687.0
74010,201.0
74011,447.0
74012,1724.0
74014,491.0
74015,330.0
74016,90.0
74017,733.0
74019,250.0
74020,129.0
74021,265.0
74022,12.0
74023,281.0
74026,14.0
74027,6.0
74028,16.0
74029,94.0
74030,108.0
74032,26.0
74033,195.0
74034,4.0
74035,59.0
74036,117.0
74037,512.0
74038,18.0
74039,43.0
74041,46.0
74042,4.0
74044,120.0
74045,3.0
74046,
74047,99.0
74048,111.0
74050,
74051,21.0
74052,13.0
74053,93.0
74054,
74055,1063.0
74056,104.0
74058,87.0
74059,112.0
74060,6.0
74061,28.0
74062,12.0
74063,586.0
74066,611.0
74068,
74070,253.0
74071,
74072,21.0
74073,88.0
74074,880.0
74075,442.0
74077,
74078,9.0
74079,109.0
74080,32.0
74081,7.0
74082,
74083,6.0
74084,5.0
74085,35.0
74103,579.0
74104,556.0
74105,781.0
74106,202.0
74107,461.0
74108,83.0
74110,201.0
74112,491.0
74114,516.0
74115,482.0
74116,466.0
74117,79.0
74119,468.0
74120,516.0
74126,56.0
74127,197.0
74128,205.0
74129,303.0
74130,14.0
74131,162.0
74132,299.0
74133,1834.0
74134,257.0
74135,1005.0
74136,1080.0
74137,911.0
74145,1033.0
74146,933.0
74171,14.0
74301,281.0
74330,43.0
74331,146.0
74332,25.0
74333,17.0
74337,77.0
74338,63.0
74339,36.0
74340,9.0
74342,19.0
74343,52.0
74344,446.0
74346,94.0
74347,43.0
74349,24.0
74350,43.0
74352,76.0
74354,377.0
74358,6.0
74359,4.0
74360,3.0
74361,470.0
74363,24.0
74364,10.0
74365,39.0
74366,6.0
74367,3.0
74368,3.0
74369,31.0
74370,23.0
74401,583.0
74403,483.0
74421,57.0
74422,6.0
74423,6.0
74425,10.0
74426,162.0
74427,22.0
74428,6.0
74429,265.0
74430,5.0
74431,9.0
74432,210.0
74434,116.0
74435,53.0
74436,80.0
74437,163.0
74438,
74441,35.0
74442,5.0
74445,43.0
74446,7.0
74447,323.0
74450,9.0
74451,45.0
74452,8.0
74454,35.0
74455,19.0
74456,4.0
74457,3.0
74458,
74459,
74460,3.0
74462,172.0
74463,
74464,606.0
74467,220.0
74468,
74469,32.0
74470,22.0
74471,16.0
74472,6.0
74477,8.0
74501,705.0
74521,
74522,6.0
74523,141.0
74525,229.0
74528,3.0
74530,
74531,14.0
74533,8.0
74534,4.0
74535,
74536,27.0
74538,74.0
74540,
74543,
74546,7.0
74547,33.0
74549,
74552,9.0
74553,12.0
74554,28.0
74555,10.0
74556,3.0
74557,4.0
74558,4.0
74560,7.0
74561,25.0
74562,9.0
74563,21.0
74565,9.0
74567,
74569,11.0
74570,15.0
74571,46.0
74572,7.0
74574,4.0
74576,
74577,
74578,109.0
74601,584.0
74604,149.0
74630,11.0
74631,155.0
74632,11.0
74633,4.0
74636,3.0
74637,19.0
74640,3.0
74641,8.0
74643,18.0
74644,4.0
74646,6.0
74647,64.0
74650,
74651,9.0
74652,12.0
74653,81.0
74701,688.0
74720,5.0
74721,
74722,4.0
74723,10.0
74724,
74726,13.0
74727,31.0
74728,280.0
74729,30.0
74730,60.0
74731,11.0
74733,27.0
74734,13.0
74735,12.0
74736,10.0
74737,3.0
74738,6.0
74740,16.0
74741,7.0
74743,224.0
74745,238.0
74747,
74748,5.0
74750,
74753,
74754,
74755,
74756,10.0
74759,4.0
74760,
74761,
74764,73.0
74766,17.0
74801,400.0
74804,550.0
74820,841.0
74824,16.0
74825,33.0
74826,16.0
74827,
74829,10.0
74830,6.0
74831,10.0
74832,14.0
74833,6.0
74834,171.0
74836,
74837,5.0
74839,6.0
74840,19.0
74842,9.0
74843,4.0
74844,
74845,
74848,123.0
74849,30.0
74850,
74851,86.0
74852,17.0
74854,20.0
74855,45.0
74856,20.0
74857,76.0
74859,105.0
74860,21.0
74864,102.0
74865,23.0
74866,6.0
74867,4.0
74868,271.0
74869,
74871,18.0
74872,59.0
74873,121.0
74875,8.0
74878,11.0
74880,24.0
74881,61.0
74883,34.0
74884,85.0
74901,17.0
74902,68.0
74930,16.0
74931,6.0
74932,29.0
74935,
74936,7.0
74937,57.0
74939,
74940,26.0
74941,22.0
74942,
74943,
74944,9.0
74945,4.0
74946,5.0
74947,3.0
74948,83.0
74949,
74951,13.0
74953,379.0
74954,87.0
74955,303.0
74956,24.0
74957,16.0
74959,73.0
74960,157.0
74962,51.0
74963,9.0
74964,22.0
74965,60.0
74966,52.0
75001,1655.0
75002,1264.0
75006,2219.0
75007,1340.0
75009,473.0
75010,790.0
75013,1764.0
75019,1639.0
75020,543.0
75021,91.0
75022,745.0
75023,1052.0
75024,2778.0
75025,852.0
75028,1443.0
75032,997.0
75033,1193.0
75034,3306.0
75035,1711.0
75036,515.0
75038,1143.0
75039,1108.0
75040,991.0
75041,954.0
75042,842.0
75043,724.0
75044,534.0
75048,389.0
75050,1392.0
75051,646.0
75052,1162.0
75054,167.0
75056,1352.0
75057,838.0
75058,94.0
75060,531.0
75061,1001.0
75062,1539.0
75063,1905.0
75065,237.0
75067,1444.0
75068,716.0
75069,1286.0
75070,1876.0
75071,1325.0
75072,473.0
75074,2057.0
75075,1406.0
75076,135.0
75077,800.0
75078,1027.0
75080,1970.0
75081,1722.0
75082,722.0
75087,1361.0
75088,672.0
75089,307.0
75090,846.0
75092,417.0
75093,2645.0
75094,540.0
75098,1041.0
75101,6.0
75102,9.0
75103,380.0
75104,822.0
75105,
75109,102.0
75110,661.0
75114,92.0
75115,815.0
75116,478.0
75117,55.0
75119,606.0
75124,48.0
75125,101.0
75126,925.0
75127,15.0
75132,17.0
75134,221.0
75135,143.0
75137,280.0
75140,106.0
75141,140.0
75142,381.0
75143,210.0
75144,36.0
75146,288.0
75147,184.0
75148,117.0
75149,801.0
75150,1253.0
75152,88.0
75153,6.0
75154,559.0
75155,31.0
75156,282.0
75157,6.0
75158,42.0
75159,241.0
75160,675.0
75161,79.0
75163,17.0
75164,6.0
75165,1125.0
75166,80.0
75167,176.0
75169,241.0
75172,77.0
75173,90.0
75180,329.0
75181,198.0
75182,265.0
75189,555.0
75201,2471.0
75202,583.0
75203,257.0
75204,1363.0
75205,1168.0
75206,1864.0
75207,1117.0
75208,1061.0
75209,651.0
75210,90.0
75211,684.0
75212,426.0
75214,908.0
75215,365.0
75216,331.0
75217,612.0
75218,678.0
75219,1685.0
75220,1310.0
75223,198.0
75224,366.0
75225,1638.0
75226,508.0
75227,453.0
75228,758.0
75229,1738.0
75230,1319.0
75231,1547.0
75232,239.0
75233,125.0
75234,1760.0
75235,590.0
75236,253.0
75237,477.0
75238,925.0
75240,1399.0
75241,202.0
75243,1636.0
75244,1316.0
75246,221.0
75247,1320.0
75248,1225.0
75249,72.0
75251,626.0
75252,891.0
75253,119.0
75254,1196.0
75261,405.0
75270,36.0
75287,640.0
75390,12.0
75401,355.0
75402,534.0
75407,267.0
75409,289.0
75410,50.0
75411,9.0
75412,3.0
75413,3.0
75414,41.0
75415,
75416,34.0
75417,46.0
75418,279.0
75420,14.0
75421,15.0
75422,50.0
75423,30.0
75424,45.0
75426,98.0
75428,174.0
75429,8.0
75431,26.0
75432,44.0
75433,20.0
75434,
75435,14.0
75436,31.0
75437,10.0
75438,14.0
75439,4.0
75440,170.0
75441,
75442,195.0
75446,50.0
75447,13.0
75448,6.0
75449,6.0
75450,
75451,11.0
75452,69.0
75453,35.0
75454,258.0
75455,635.0
75457,120.0
75459,61.0
75460,822.0
75462,212.0
75468,8.0
75469,
75470,8.0
75471,14.0
75472,31.0
75473,44.0
75474,194.0
75475,
75476,9.0
75477,9.0
75478,11.0
75479,11.0
75480,22.0
75481,6.0
75482,672.0
75486,42.0
75487,16.0
75488,15.0
75489,12.0
75490,51.0
75491,71.0
75492,
75493,6.0
75494,246.0
75495,225.0
75496,47.0
75497,52.0
75501,731.0
75503,1013.0
75550,5.0
75551,226.0
75554,10.0
75555,10.0
75556,23.0
75558,17.0
75559,78.0
75560,4.0
75561,55.0
75562,
75563,68.0
75564,
75565,5.0
75566,3.0
75567,27.0
75568,38.0
75569,90.0
75570,198.0
75571,25.0
75572,65.0
75573,7.0
75574,12.0
75601,817.0
75602,375.0
75603,198.0
75604,928.0
75605,995.0
75630,35.0
75631,35.0
75633,387.0
75638,95.0
75639,22.0
75640,54.0
75641,
75642,
75643,19.0
75644,272.0
75645,85.0
75647,228.0
75650,153.0
75651,25.0
75652,318.0
75654,188.0
75656,91.0
75657,154.0
75658,
75659,
75661,29.0
75662,669.0
75667,12.0
75668,37.0
75669,4.0
75670,540.0
75671,30.0
75672,257.0
75680,3.0
75681,36.0
75682,10.0
75683,36.0
75684,62.0
75686,235.0
75687,3.0
75689,4.0
75691,62.0
75692,79.0
75693,143.0
75694,5.0
75701,1332.0
75702,816.0
75703,1718.0
75704,160.0
75705,30.0
75706,148.0
75707,282.0
75708,212.0
75709,116.0
75711,45.0
75750,47.0
75751,514.0
75752,102.0
75754,75.0
75755,73.0
75756,57.0
75757,220.0
75758,132.0
75759,4.0
75760,30.0
75762,251.0
75763,94.0
75764,
75765,122.0
75766,514.0
75770,19.0
75771,404.0
75773,274.0
75778,42.0
75779,3.0
75780,5.0
75782,5.0
75783,165.0
75784,5.0
75785,150.0
75788,
75789,107.0
75790,105.0
75791,259.0
75792,58.0
75801,578.0
75803,127.0
75831,114.0
75833,83.0
75835,257.0
75838,7.0
75839,60.0
75840,214.0
75844,66.0
75845,46.0
75846,60.0
75847,21.0
75848,3.0
75849,3.0
75850,8.0
75851,24.0
75852,12.0
75853,10.0
75855,21.0
75856,7.0
75858,
75859,33.0
75860,84.0
75861,17.0
75862,128.0
75865,
75884,
75886,
75901,907.0
75903,5.0
75904,730.0
75925,53.0
75926,16.0
75928,8.0
75929,20.0
75930,18.0
75931,42.0
75932,22.0
75933,7.0
75934,6.0
75935,362.0
75936,11.0
75937,8.0
75938,20.0
75939,56.0
75941,94.0
75942,
75943,18.0
75944,20.0
75946,29.0
75948,134.0
75949,86.0
75951,402.0
75954,55.0
75956,98.0
75959,9.0
75960,13.0
75961,471.0
75962,23.0
75964,281.0
75965,408.0
75966,82.0
75968,31.0
75969,39.0
75972,116.0
75973,28.0
75974,29.0
75975,53.0
75976,12.0
75977,3.0
75979,179.0
75980,29.0
76001,445.0
76002,258.0
76005,119.0
76006,485.0
76008,500.0
76009,399.0
76010,886.0
76011,1235.0
76012,591.0
76013,976.0
76014,301.0
76015,814.0
76016,572.0
76017,802.0
76018,492.0
76020,535.0
76021,830.0
76022,329.0
76023,142.0
76028,1538.0
76031,305.0
76033,699.0
76034,1156.0
76035,79.0
76036,381.0
76039,598.0
76040,634.0
76041,7.0
76043,198.0
76044,127.0
76048,738.0
76049,674.0
76050,128.0
76051,2149.0
76052,450.0
76053,830.0
76054,502.0
76055,46.0
76058,244.0
76059,44.0
76060,219.0
76061,10.0
76063,1894.0
76064,47.0
76065,909.0
76066,89.0
76067,446.0
76070,20.0
76071,42.0
76073,88.0
76077,19.0
76078,148.0
76082,332.0
76084,122.0
76085,145.0
76086,929.0
76087,770.0
76088,317.0
76092,2278.0
76093,29.0
76102,1420.0
76103,232.0
76104,991.0
76105,240.0
76106,572.0
76107,1818.0
76108,565.0
76109,963.0
76110,632.0
76111,578.0
76112,484.0
76114,401.0
76115,357.0
76116,1309.0
76117,807.0
76118,469.0
76119,576.0
76120,226.0
76123,278.0
76126,544.0
76127,24.0
76129,15.0
76131,492.0
76132,869.0
76133,611.0
76134,252.0
76135,503.0
76137,887.0
76140,564.0
76148,413.0
76155,255.0
76164,311.0
76177,893.0
76179,862.0
76180,926.0
76182,461.0
76201,1024.0
76203,13.0
76205,716.0
76207,320.0
76208,373.0
76209,231.0
76210,758.0
76225,48.0
76226,815.0
76227,680.0
76228,14.0
76230,238.0
76233,67.0
76234,631.0
76238,13.0
76239,18.0
76240,668.0
76241,26.0
76244,1041.0
76245,18.0
76247,316.0
76248,1202.0
76249,136.0
76250,17.0
76251,21.0
76252,126.0
76253,
76255,126.0
76258,241.0
76259,105.0
76261,
76262,1099.0
76263,3.0
76264,18.0
76265,34.0
76266,266.0
76267,
76268,3.0
76270,27.0
76271,45.0
76272,87.0
76273,197.0
76301,672.0
76302,331.0
76305,104.0
76306,197.0
76308,868.0
76309,211.0
76310,357.0
76311,26.0
76351,51.0
76354,159.0
76357,6.0
76360,44.0
76363,3.0
76364,3.0
76365,88.0
76366,57.0
76367,151.0
76370,5.0
76371,50.0
76372,14.0
76373,4.0
76374,96.0
76377,8.0
76379,8.0
76380,104.0
76384,276.0
76388,3.0
76389,31.0
76401,857.0
76402,5.0
76424,233.0
76426,317.0
76427,23.0
76429,5.0
76430,97.0
76431,56.0
76432,12.0
76433,40.0
76435,14.0
76436,
76437,141.0
76439,5.0
76442,187.0
76443,47.0
76444,77.0
76445,4.0
76446,140.0
76448,234.0
76449,74.0
76450,456.0
76452,
76453,23.0
76454,23.0
76455,7.0
76457,93.0
76458,177.0
76459,3.0
76460,7.0
76462,67.0
76463,17.0
76464,8.0
76466,
76469,
76470,47.0
76471,37.0
76472,39.0
76474,3.0
76475,25.0
76476,60.0
76481,4.0
76483,40.0
76484,9.0
76486,20.0
76487,54.0
76490,
76491,9.0
76501,334.0
76502,786.0
76504,680.0
76511,35.0
76513,799.0
76518,6.0
76519,6.0
76520,164.0
76522,443.0
76523,
76524,22.0
76525,20.0
76527,111.0
76528,282.0
76530,40.0
76531,151.0
76534,37.0
76537,187.0
76538,16.0
76539,94.0
76541,490.0
76542,650.0
76543,490.0
76544,123.0
76548,508.0
76549,360.0
76550,345.0
76554,28.0
76556,17.0
76557,64.0
76559,56.0
76561,9.0
76565,
76566,5.0
76567,207.0
76569,32.0
76570,43.0
76571,241.0
76573,5.0
76574,414.0
76577,42.0
76578,22.0
76579,69.0
76596,
76597,
76598,
76599,
76621,22.0
76622,14.0
76623,4.0
76624,22.0
76626,20.0
76627,22.0
76628,
76629,33.0
76630,21.0
76631,7.0
76632,16.0
76633,84.0
76634,156.0
76635,11.0
76636,14.0
76637,12.0
76638,55.0
76639,9.0
76640,84.0
76641,12.0
76642,117.0
76643,248.0
76645,299.0
76648,43.0
76649,6.0
76650,
76651,57.0
76652,9.0
76653,22.0
76654,3.0
76655,133.0
76656,32.0
76657,172.0
76660,8.0
76661,111.0
76664,25.0
76665,56.0
76666,
76667,238.0
76670,12.0
76671,15.0
76673,10.0
76676,4.0
76678,5.0
76679,13.0
76680,
76681,5.0
76682,37.0
76685,
76686,
76687,16.0
76689,56.0
76690,18.0
76691,138.0
76692,176.0
76693,18.0
76701,449.0
76704,86.0
76705,505.0
76706,567.0
76707,135.0
76708,305.0
76710,1257.0
76711,236.0
76712,1047.0
76798,4.0
76801,624.0
76802,118.0
76820,4.0
76821,123.0
76823,35.0
76824,
76825,196.0
76827,
76828,3.0
76831,4.0
76832,12.0
76834,149.0
76836,
76837,29.0
76841,
76842,6.0
76844,104.0
76845,3.0
76848,3.0
76849,129.0
76852,3.0
76853,30.0
76854,4.0
76856,141.0
76857,15.0
76858,3.0
76859,43.0
76861,31.0
76862,4.0
76864,8.0
76865,3.0
76866,5.0
76869,
76870,8.0
76871,13.0
76872,9.0
76873,
76874,
76875,10.0
76877,129.0
76878,33.0
76880,
76882,7.0
76884,
76885,
76887,5.0
76888,3.0
76890,17.0
76901,637.0
76902,39.0
76903,1056.0
76904,887.0
76905,149.0
76908,19.0
76909,14.0
76930,9.0
76932,113.0
76933,28.0
76934,13.0
76935,36.0
76936,45.0
76937,3.0
76939,
76940,
76941,48.0
76943,117.0
76945,31.0
76950,109.0
76951,43.0
76953,
76955,
76957,11.0
76958,7.0
77002,2709.0
77003,427.0
77004,801.0
77005,1047.0
77006,1021.0
77007,1867.0
77008,1839.0
77009,771.0
77010,275.0
77011,353.0
77012,170.0
77013,251.0
77014,427.0
77015,852.0
77016,196.0
77017,531.0
77018,1083.0
77019,1035.0
77020,442.0
77021,421.0
77022,567.0
77023,495.0
77024,2718.0
77025,676.0
77026,224.0
77027,1961.0
77028,282.0
77029,593.0
77030,620.0
77031,325.0
77032,965.0
77033,182.0
77034,727.0
77035,461.0
77036,2681.0
77037,556.0
77038,298.0
77039,438.0
77040,1519.0
77041,1959.0
77042,1671.0
77043,1181.0
77044,535.0
77045,345.0
77046,440.0
77047,352.0
77048,147.0
77049,432.0
77050,51.0
77051,214.0
77053,192.0
77054,758.0
77055,1749.0
77056,2758.0
77057,2093.0
77058,974.0
77059,263.0
77060,1007.0
77061,455.0
77062,335.0
77063,1368.0
77064,1124.0
77065,977.0
77066,550.0
77067,360.0
77068,367.0
77069,648.0
77070,1866.0
77071,345.0
77072,870.0
77073,704.0
77074,1307.0
77075,536.0
77076,459.0
77077,1460.0
77078,91.0
77079,1796.0
